40.633333	34.408062	7.063978	-0.000000	2.395719	0.397370	-0.000000	1.000000	1.000000	NaN	0.000162	3.319112E-5	0.000000	-2.189017	2.095820	0.000000	0.091894	0.000000	2.821713	0.000000	30.733204	16.980987	-Inf	137.264568	22.767631	-0.000000
40.666667	49.376775	7.158811	-0.000000	-0.129275	0.835462	-0.000000	1.000000	1.000000	NaN	0.000232	3.360874E-5	0.000000	1.569280	2.534017	0.000000	0.036169	-0.000000	2.150205	-0.000000	33.870454	17.096817	-Inf	-7.406889	47.868454	-0.000000
40.700000	41.247583	6.610888	-0.000000	-2.425383	0.477048	-0.000000	1.000000	1.000000	NaN	0.000193	3.101061E-5	0.000000	-0.726723	2.175707	0.000000	0.012394	0.000000	-1.750540	0.000000	32.307970	16.405196	-Inf	-138.964183	27.332857	-0.000000
40.733333	33.661788	7.540109	-0.000000	0.629267	-0.143906	-0.000000	1.000000	1.000000	NaN	0.000158	3.534009E-5	0.000000	2.328031	1.554857	0.000000	0.039819	-0.000000	-2.372266	-0.000000	30.542744	17.547552	-Inf	36.054364	-8.245228	-0.000000
40.766667	46.310312	10.215639	-0.000000	-2.629909	0.082747	-0.000000	1.000000	1.000000	NaN	0.000217	4.784046E-5	0.000000	-0.931040	1.781616	0.000000	0.056912	0.000000	3.102699	0.000000	33.313554	20.185311	-Inf	-150.682678	4.741050	-0.000000
40.800000	28.912546	7.636942	-0.000000	2.052796	-0.289986	-0.000000	1.000000	1.000000	NaN	0.000135	3.573464E-5	0.000000	-2.531416	1.408987	0.000000	0.062701	-0.000000	-1.949458	-0.000000	29.221727	17.658390	-Inf	117.616567	-16.614984	-0.000000
40.833333	9.155146	2.312464	-0.000000	3.041985	-1.254277	-0.000000	1.000000	1.000000	NaN	4.280313E-5	1.081148E-5	0.000000	-1.542122	0.444801	0.000000	0.102440	0.000000	-0.877738	0.000000	19.233306	7.281500	-Inf	174.292927	-71.864761	-0.000000
40.866667	9.903057	3.700761	-0.000000	-0.154826	-2.602325	-0.000000	1.000000	1.000000	NaN	4.626156E-5	1.728789E-5	0.000000	1.544356	-0.903143	0.000000	0.400256	-0.000000	-3.019468	-0.000000	19.915386	11.365820	-Inf	-8.870894	-149.102262	-0.000000
40.900000	3.636703	5.347843	-0.000000	-2.271680	-0.105218	-0.000000	1.000000	1.000000	NaN	1.697461E-5	2.496150E-5	0.000000	-0.572393	1.594070	0.000000	0.382324	0.000000	-1.315044	0.000000	11.214158	14.563574	-Inf	-130.157703	-6.028537	-0.000000
40.933333	40.493771	5.969396	-0.000000	-1.721294	-1.347233	-0.000000	1.000000	1.000000	NaN	0.000189	2.783965E-5	0.000000	-0.021902	0.352159	0.000000	0.275577	0.000000	-0.327136	0.000000	32.147764	15.518608	-Inf	-98.622897	-77.190752	-0.000000
40.966667	17.857177	6.208079	-0.000000	-2.267446	1.151384	-0.000000	1.000000	1.000000	NaN	8.321234E-5	2.892892E-5	0.000000	-0.567949	2.850881	0.000000	0.269618	0.000000	-0.086593	0.000000	25.036256	15.859145	-Inf	-129.915070	65.969464	-0.000000
41.000000	36.373996	5.840750	-0.000000	-1.944898	0.905189	-0.000000	1.000000	1.000000	NaN	0.000169	2.719478E-5	0.000000	-0.245296	2.604791	0.000000	0.043186	0.000000	-2.096758	0.000000	31.215820	15.329373	-Inf	-111.434434	51.863521	-0.000000
41.033333	24.135331	7.595568	-0.000000	2.759162	0.324236	-0.000000	1.000000	1.000000	NaN	0.000112	3.533616E-5	0.000000	-1.824317	2.023942	0.000000	0.017074	-0.000000	-2.012797	-0.000000	27.653065	17.611205	-Inf	158.088346	18.577349	-0.000000
41.066667	53.665228	10.158320	-0.000000	-3.084587	0.097001	-0.000000	1.000000	1.000000	NaN	0.000249	4.721973E-5	0.000000	-1.384776	1.796812	0.000000	0.123882	0.000000	2.936930	0.000000	34.593860	20.136438	-Inf	-176.733834	5.557752	-0.000000
41.100000	17.788301	4.545477	-0.000000	3.093536	-0.156062	-0.000000	1.000000	1.000000	NaN	8.261882E-5	2.111174E-5	0.000000	-1.489734	1.543854	0.000000	0.301028	-0.000000	2.659919	-0.000000	25.002690	13.151589	-Inf	177.246539	-8.941680	-0.000000
41.133333	16.051624	7.859892	-0.000000	-1.898973	-0.040645	-0.000000	1.000000	1.000000	NaN	7.449148E-5	3.647575E-5	0.000000	-0.198953	1.659376	0.000000	0.096566	0.000000	2.116315	0.000000	24.110380	17.908331	-Inf	-108.803155	-2.328784	-0.000000
41.166667	13.128563	8.294266	-0.000000	1.456907	-0.324388	-0.000000	1.000000	1.000000	NaN	6.087631E-5	3.845998E-5	0.000000	-3.126153	1.375737	0.000000	0.148199	-0.000000	-1.655696	-0.000000	22.364344	18.375559	-Inf	83.474616	-18.586073	-0.000000
41.200000	36.961585	5.865554	-0.000000	2.415219	0.089894	-0.000000	1.000000	1.000000	NaN	0.000171	2.717590E-5	0.000000	-2.167736	1.790124	0.000000	0.019562	0.000000	1.139728	0.000000	31.355012	15.366181	-Inf	138.381860	5.150556	-0.000000
41.233333	26.449347	6.408044	-0.000000	-2.428039	0.658266	-0.000000	1.000000	1.000000	NaN	0.000122	2.966500E-5	0.000000	-0.727704	2.358600	0.000000	0.098278	0.000000	-3.012576	0.000000	28.448299	16.134510	-Inf	-139.116383	37.715851	-0.000000
41.266667	35.538612	6.066415	-0.000000	2.070319	-0.238966	-0.000000	1.000000	1.000000	NaN	0.000164	2.806050E-5	0.000000	-2.512427	1.461474	0.000000	0.046332	0.000000	-2.393732	0.000000	31.014009	15.658642	-Inf	118.620543	-13.691720	-0.000000
41.300000	24.370580	5.156578	-0.000000	-2.440761	-0.723129	-0.000000	1.000000	1.000000	NaN	0.000113	2.383249E-5	0.000000	-0.740217	0.977415	0.000000	0.074939	0.000000	-0.828776	0.000000	27.737317	14.247232	-Inf	-139.845301	-41.432226	-0.000000
41.333333	59.555263	6.548443	-0.000000	2.370981	0.172967	-0.000000	1.000000	1.000000	NaN	0.000275	3.024064E-5	0.000000	-2.211556	1.873616	0.000000	0.063800	0.000000	-0.430606	0.000000	35.498403	16.322761	-Inf	135.847190	9.910287	-0.000000
41.366667	2.996897	10.414120	-0.000000	2.014198	-0.158453	-0.000000	1.000000	1.000000	NaN	1.382834E-5	4.805303E-5	0.000000	-2.568234	1.542300	0.000000	0.178152	0.000000	0.463509	0.000000	9.533436	20.352452	-Inf	115.405036	-9.078702	-0.000000
41.400000	2.526545	5.542605	-0.000000	-0.168019	-0.317748	-0.000000	1.000000	1.000000	NaN	1.164852E-5	2.555393E-5	0.000000	1.532839	1.383110	0.000000	0.155338	0.000000	2.408566	0.000000	8.050542	14.874279	-Inf	-9.626803	-18.205607	-0.000000
41.433333	36.383704	8.440777	-0.000000	2.107819	-1.631006	-0.000000	1.000000	1.000000	NaN	0.000168	3.888410E-5	0.000000	-2.474403	0.069957	0.000000	0.380634	0.000000	2.077717	0.000000	31.218138	18.527649	-Inf	120.769135	-93.449782	-0.000000
41.466667	24.287932	7.538100	-0.000000	2.655535	0.065919	-0.000000	1.000000	1.000000	NaN	0.000112	3.469746E-5	0.000000	-1.926583	1.766986	0.000000	0.613625	0.000000	-3.096429	0.000000	27.707811	17.545238	-Inf	152.150946	3.776860	-0.000000
41.500000	4.163306	4.307165	-0.000000	2.800401	0.689068	-0.000000	1.000000	1.000000	NaN	1.914787E-5	1.980951E-5	0.000000	-1.781612	2.390240	0.000000	0.236073	0.000000	2.980031	0.000000	12.388766	12.683830	-Inf	160.451171	39.480673	-0.000000
41.533333	38.159984	9.696750	-0.000000	2.678342	-0.293139	-0.000000	1.000000	1.000000	NaN	0.000175	4.456102E-5	0.000000	-1.903566	1.408139	0.000000	0.112934	0.000000	-2.496890	0.000000	31.632164	19.732524	-Inf	153.457715	-16.795601	-0.000000
41.566667	25.554361	10.095399	-0.000000	-0.885307	-1.118477	-0.000000	1.000000	1.000000	NaN	0.000117	4.635531E-5	0.000000	0.816075	0.582905	0.000000	0.182168	0.000000	-1.664978	0.000000	28.149301	20.082470	-Inf	-50.724335	-64.084019	-0.000000
41.600000	47.754815	12.563386	-0.000000	-3.141401	0.357378	-0.000000	1.000000	1.000000	NaN	0.000219	5.764080E-5	0.000000	-1.439914	2.058864	0.000000	0.344271	0.000000	-1.861929	0.000000	33.580343	21.982134	-Inf	-179.988993	20.476245	-0.000000
41.633333	35.865397	11.102717	-0.000000	2.818613	-0.673636	-0.000000	1.000000	1.000000	NaN	0.000164	5.089794E-5	0.000000	-1.762981	1.027955	0.000000	0.852116	0.000000	1.742483	0.000000	31.093513	20.908585	-Inf	161.494626	-38.596520	-0.000000
41.666667	19.945275	4.886108	-0.000000	1.515299	0.015929	-0.000000	1.000000	1.000000	NaN	9.136060E-5	2.238113E-5	0.000000	-3.066190	1.717625	0.000000	0.321535	-0.000000	1.434913	-0.000000	25.996801	13.779261	-Inf	86.820246	0.912685	-0.000000
41.700000	15.469119	11.811738	-0.000000	2.775976	-1.020046	-0.000000	1.000000	1.000000	NaN	7.079992E-5	5.406061E-5	0.000000	-1.805408	0.681755	0.000000	0.713729	0.000000	0.669259	0.000000	23.789312	21.446276	-Inf	159.051717	-58.444310	-0.000000
41.733333	22.645363	5.908292	-0.000000	2.152259	0.557114	-0.000000	1.000000	1.000000	NaN	0.000104	2.701952E-5	0.000000	-2.429021	2.259020	0.000000	0.466526	0.000000	-0.598415	0.000000	27.099586	15.429239	-Inf	123.315337	31.920296	-0.000000
41.766667	13.547941	6.685893	-0.000000	1.297240	0.890235	-0.000000	1.000000	1.000000	NaN	6.190672E-5	3.055089E-5	0.000000	2.999250	2.592245	0.000000	0.108066	0.000000	2.490356	0.000000	22.637466	16.503189	-Inf	74.326360	51.006702	-0.000000
41.800000	37.310247	6.396800	-0.000000	2.294268	0.413390	-0.000000	1.000000	1.000000	NaN	0.000170	2.920629E-5	0.000000	-2.286802	2.115505	0.000000	0.060198	0.000000	-1.123052	0.000000	31.436562	16.119256	-Inf	131.451898	23.685513	-0.000000
41.833333	12.750502	7.261986	-0.000000	2.821141	-0.471747	-0.000000	1.000000	1.000000	NaN	5.816883E-5	3.312977E-5	0.000000	-1.759825	1.230473	0.000000	0.114572	0.000000	1.011143	0.000000	22.110545	17.221109	-Inf	161.639457	-27.029114	-0.000000
41.866667	31.408284	7.870453	-0.000000	2.049047	-1.376135	-0.000000	1.000000	1.000000	NaN	0.000143	3.587670E-5	0.000000	-2.531814	0.326189	0.000000	0.300971	0.000000	2.041368	0.000000	29.940884	17.919994	-Inf	117.401724	-78.846733	-0.000000
41.900000	28.773345	0.598102	-0.000000	0.986609	2.390208	-0.000000	1.000000	1.000000	NaN	0.000131	2.724196E-6	0.000000	2.689038	-2.190548	0.000000	0.306901	-0.000000	0.772759	-0.000000	29.179807	-4.464488	-Inf	56.528546	136.948845	-0.000000
41.933333	10.973026	6.716301	-0.000000	-0.235352	-2.494415	-0.000000	1.000000	1.000000	NaN	4.993895E-5	3.056632E-5	0.000000	1.467182	-0.791881	0.000000	0.709490	-0.000000	-3.045303	-0.000000	20.806528	16.542603	-Inf	-13.484681	-142.919464	-0.000000
41.966667	54.703218	11.418228	-0.000000	-1.998408	0.772116	-0.000000	1.000000	1.000000	NaN	0.000249	5.192330E-5	0.000000	-0.295769	2.474754	0.000000	0.217532	0.000000	2.718472	0.000000	34.760258	21.151974	-Inf	-114.500343	44.238971	-0.000000
42.000000	28.149473	5.330625	-0.000000	2.572435	0.118364	-0.000000	1.000000	1.000000	NaN	0.000128	2.422103E-5	0.000000	-2.008007	1.821107	0.000000	0.089249	0.000000	-2.785698	0.000000	28.989405	14.535562	-Inf	147.389695	6.781738	-0.000000
42.033333	27.138192	3.006129	-0.000000	-1.773058	2.573418	-0.000000	1.000000	1.000000	NaN	0.000123	1.364813E-5	0.000000	-0.070210	-2.006920	0.000000	0.151438	0.000000	-2.025484	0.000000	28.671618	9.560152	-Inf	-101.588712	147.445972	-0.000000
42.066667	42.275851	6.252360	-0.000000	1.763041	-0.301490	-0.000000	1.000000	1.000000	NaN	0.000192	2.836358E-5	0.000000	-2.817192	1.401462	0.000000	0.129811	0.000000	-1.945470	0.000000	32.521847	15.920880	-Inf	101.014783	-17.274125	-0.000000
42.100000	43.702691	6.962047	-0.000000	0.140469	-1.655379	-0.000000	1.000000	1.000000	NaN	0.000198	3.155773E-5	0.000000	1.843526	0.047678	0.000000	0.155327	0.000000	-2.375812	0.000000	32.810164	16.854739	-Inf	8.048281	-94.846231	-0.000000
42.133333	41.116441	11.493711	-0.000000	3.083786	-0.083643	-0.000000	1.000000	1.000000	NaN	0.000186	5.205724E-5	0.000000	-1.496237	1.619519	0.000000	0.148705	0.000000	-2.659867	0.000000	32.280310	21.209206	-Inf	176.687934	-4.792419	-0.000000
42.166667	17.567062	7.667032	-0.000000	0.293548	-0.824676	-0.000000	1.000000	1.000000	NaN	7.950094E-5	3.469768E-5	0.000000	1.996814	0.878591	0.000000	0.155327	-0.000000	-2.083189	-0.000000	24.893983	17.692546	-Inf	16.819037	-47.250467	-0.000000
42.200000	24.661443	3.878254	-0.000000	-2.040230	1.185766	-0.000000	1.000000	1.000000	NaN	0.000112	1.753727E-5	0.000000	-0.336858	2.889138	0.000000	0.217042	0.000000	-1.481191	0.000000	27.840370	11.772724	-Inf	-116.896558	67.939412	-0.000000
42.233333	10.001214	9.848807	-0.000000	-2.285108	0.732786	-0.000000	1.000000	1.000000	NaN	4.518886E-5	4.450023E-5	0.000000	-0.581632	2.436262	0.000000	0.331851	0.000000	1.870087	0.000000	20.001054	19.867672	-Inf	-130.927043	41.985552	-0.000000
42.266667	48.029294	10.003715	-0.000000	2.457604	-0.400285	-0.000000	1.000000	1.000000	NaN	0.000217	4.516408E-5	0.000000	-2.122001	1.303296	0.000000	0.226898	0.000000	2.698785	0.000000	33.630124	20.003226	-Inf	140.810326	-22.934661	-0.000000
42.300000	10.032381	7.722970	-0.000000	3.072424	0.720440	-0.000000	1.000000	1.000000	NaN	4.525737E-5	3.483932E-5	0.000000	-1.507075	2.424125	0.000000	0.152977	0.000000	2.401830	0.000000	20.028081	17.755687	-Inf	176.036937	41.278160	-0.000000
42.333333	46.466762	6.810549	-0.000000	2.992192	0.544242	-0.000000	1.000000	1.000000	NaN	0.000209	3.069878E-5	0.000000	-1.587203	2.248033	0.000000	0.028691	0.000000	-0.066327	0.000000	33.342848	16.663642	-Inf	171.439972	31.182794	-0.000000
42.366667	12.453181	8.501022	-0.000000	1.204483	0.206982	-0.000000	1.000000	1.000000	NaN	5.608844E-5	3.828814E-5	0.000000	2.908378	1.910877	0.000000	0.049925	0.000000	0.394880	0.000000	21.905606	18.589423	-Inf	69.011770	11.859206	-0.000000
42.400000	45.779516	6.635335	-0.000000	2.245321	-0.112547	-0.000000	1.000000	1.000000	NaN	0.000206	2.986141E-5	0.000000	-2.333864	1.591453	0.000000	0.062989	0.000000	2.745261	0.000000	33.213424	16.437257	-Inf	128.647443	-6.448480	-0.000000
42.433333	25.788493	2.225061	-0.000000	1.640832	0.091082	-0.000000	1.000000	1.000000	NaN	0.000116	1.000562E-5	0.000000	-2.938249	1.795187	0.000000	0.501156	-0.000000	-2.047847	-0.000000	28.228519	6.946837	-Inf	94.012742	5.218630	-0.000000
42.466667	16.913348	13.050516	-0.000000	1.612333	1.235376	-0.000000	1.000000	1.000000	NaN	7.599525E-5	5.863873E-5	0.000000	-2.966643	2.939585	0.000000	0.790753	0.000000	1.953102	0.000000	24.564592	22.312554	-Inf	92.379862	70.781818	-0.000000
42.500000	36.442344	12.153300	-0.000000	2.742930	-0.187586	-0.000000	1.000000	1.000000	NaN	0.000164	5.456401E-5	0.000000	-1.835941	1.516728	0.000000	0.237521	0.000000	2.553574	0.000000	31.232126	21.693884	-Inf	157.158340	-10.747870	-0.000000
42.533333	42.298982	2.505637	-0.000000	0.204018	-2.147528	-0.000000	1.000000	1.000000	NaN	0.000190	1.124050E-5	0.000000	1.908436	-0.443109	0.000000	0.177330	-0.000000	2.890850	-0.000000	32.526598	7.978363	-Inf	11.689343	-123.044276	-0.000000
42.566667	44.426220	0.763291	-0.000000	-0.575894	-1.411096	-0.000000	1.000000	1.000000	NaN	0.000199	3.421475E-6	0.000000	1.128629	0.293428	0.000000	0.151532	0.000000	-1.045588	0.000000	32.952787	-2.346198	-Inf	-32.996309	-80.849839	-0.000000
42.600000	21.848616	14.430068	-0.000000	1.565604	0.857196	-0.000000	1.000000	1.000000	NaN	9.785955E-5	6.463201E-5	0.000000	-3.012954	2.561824	0.000000	0.265434	0.000000	-1.128555	0.000000	26.788479	23.185367	-Inf	89.702476	49.113685	-0.000000
42.633333	27.701080	1.992256	-0.000000	-1.141059	0.172472	-0.000000	1.000000	1.000000	NaN	0.000124	8.916219E-6	0.000000	0.563674	1.877205	0.000000	0.188869	0.000000	-1.395625	0.000000	28.849934	5.986903	-Inf	-65.377865	9.881925	-0.000000
42.666667	13.871366	9.148375	-0.000000	2.191986	-0.188603	-0.000000	1.000000	1.000000	NaN	6.203137E-5	4.091063E-5	0.000000	-2.386362	1.516235	0.000000	0.163361	0.000000	-2.544902	0.000000	22.842384	19.226880	-Inf	125.591540	-10.806144	-0.000000
42.700000	18.973849	5.553066	-0.000000	-0.002686	-0.291452	-0.000000	1.000000	1.000000	NaN	8.478216E-5	2.481315E-5	0.000000	1.702256	1.413491	0.000000	0.069364	-0.000000	-2.871315	-0.000000	25.563109	14.890657	-Inf	-0.153902	-16.698943	-0.000000
42.733333	49.121580	5.328126	-0.000000	-1.839060	0.389417	-0.000000	1.000000	1.000000	NaN	0.000219	2.378925E-5	0.000000	-0.134012	2.094464	0.000000	0.019195	0.000000	-2.993094	0.000000	33.825447	14.531490	-Inf	-105.370350	22.311959	-0.000000
42.766667	27.824110	5.755364	-0.000000	-1.584592	0.830663	-0.000000	1.000000	1.000000	NaN	0.000124	2.567653E-5	0.000000	0.120560	2.535814	0.000000	0.355952	0.000000	1.846187	0.000000	28.888426	15.201455	-Inf	-90.790444	47.593468	-0.000000
42.800000	15.920571	4.644441	-0.000000	3.039418	-1.084340	-0.000000	1.000000	1.000000	NaN	7.097084E-5	2.070402E-5	0.000000	-1.538511	0.620916	0.000000	0.534665	0.000000	1.525657	0.000000	24.039173	13.338669	-Inf	174.145819	-62.128114	-0.000000
42.833333	11.843986	14.065898	-0.000000	1.086211	0.496333	-0.000000	1.000000	1.000000	NaN	5.275664E-5	6.265371E-5	0.000000	2.791573	2.201694	0.000000	0.503706	-0.000000	-0.103009	-0.000000	21.469958	22.963350	-Inf	62.235332	28.437760	-0.000000
42.866667	16.647542	9.110998	-0.000000	-1.352195	0.097615	-0.000000	1.000000	1.000000	NaN	7.409479E-5	4.055118E-5	0.000000	0.353271	1.803081	0.000000	0.326032	0.000000	-0.411315	0.000000	24.427002	19.191319	-Inf	-77.475041	5.592930	-0.000000
42.900000	20.763384	6.924235	-0.000000	-2.218155	0.772039	-0.000000	1.000000	1.000000	NaN	9.234093E-5	3.079413E-5	0.000000	-0.512584	2.477610	0.000000	0.413859	0.000000	-0.285404	0.000000	26.345963	16.807436	-Inf	-127.090895	44.234576	-0.000000
42.933333	34.743850	7.521076	-0.000000	-1.770540	-0.077476	-0.000000	1.000000	1.000000	NaN	0.000154	3.342219E-5	0.000000	-0.064865	1.628199	0.000000	0.353201	0.000000	0.538825	0.000000	30.817559	17.525599	-Inf	-101.444482	-4.439056	-0.000000
42.966667	26.083849	1.386807	-0.000000	-2.093098	0.485952	-0.000000	1.000000	1.000000	NaN	0.000116	6.157865E-6	0.000000	-0.387318	2.191732	0.000000	0.239835	0.000000	1.596265	0.000000	28.327433	2.840323	-Inf	-119.925673	27.842981	-0.000000
43.000000	54.269718	5.354215	-0.000000	-1.885659	0.525739	-0.000000	1.000000	1.000000	NaN	0.000241	2.375577E-5	0.000000	-0.179774	2.231624	0.000000	0.073968	0.000000	2.167122	0.000000	34.691151	14.573916	-Inf	-108.040285	30.122648	-0.000000
43.033333	67.545157	4.272294	-0.000000	2.838997	-0.525117	-0.000000	1.000000	1.000000	NaN	0.000299	1.894062E-5	0.000000	-1.738198	1.180872	0.000000	0.013384	0.000000	-0.040752	0.000000	36.591884	12.613222	-Inf	162.662571	-30.086999	-0.000000
43.066667	29.368407	8.929753	-0.000000	2.548345	-1.119647	-0.000000	1.000000	1.000000	NaN	0.000130	3.955783E-5	0.000000	-2.028746	0.586447	0.000000	0.243645	0.000000	-1.024298	0.000000	29.357608	19.016789	-Inf	146.009439	-64.151061	-0.000000
43.100000	77.485837	8.558134	-0.000000	2.190782	0.639310	-0.000000	1.000000	1.000000	NaN	0.000343	3.788194E-5	0.000000	-2.386204	2.345509	0.000000	0.271103	0.000000	-1.164642	0.000000	37.784447	18.647582	-Inf	125.522575	36.629748	-0.000000
43.133333	50.931639	9.504889	-0.000000	1.233554	-1.213875	-0.000000	1.000000	1.000000	NaN	0.000225	4.203980E-5	0.000000	2.939858	0.492428	0.000000	0.287040	-0.000000	-1.850365	-0.000000	34.139753	19.558941	-Inf	70.677436	-69.549935	-0.000000
43.166667	20.023365	6.689583	-0.000000	2.992880	1.678011	-0.000000	1.000000	1.000000	NaN	8.849351E-5	2.956470E-5	0.000000	-1.583897	-2.898766	0.000000	0.178863	0.000000	-1.531272	0.000000	26.030741	16.507981	-Inf	171.479375	96.142956	-0.000000
43.200000	51.428936	7.069882	-0.000000	0.275495	0.548007	-0.000000	1.000000	1.000000	NaN	0.000227	3.122105E-5	0.000000	1.982008	2.254520	0.000000	0.073846	-0.000000	-1.066928	-0.000000	34.224151	16.988243	-Inf	15.784685	31.398494	-0.000000
43.233333	51.327062	6.801284	-0.000000	-1.607371	1.020911	-0.000000	1.000000	1.000000	NaN	0.000226	3.001150E-5	0.000000	0.099247	2.727529	0.000000	0.095651	0.000000	-2.695527	0.000000	34.206928	16.651819	-Inf	-92.095571	58.493879	-0.000000
43.266667	30.552375	6.431430	-0.000000	2.501711	-0.869432	-0.000000	1.000000	1.000000	NaN	0.000135	2.835736E-5	0.000000	-2.074752	0.837290	0.000000	0.158853	0.000000	2.538609	0.000000	29.700900	16.166151	-Inf	143.337473	-49.814788	-0.000000
43.300000	38.251724	12.225482	-0.000000	-2.991223	-0.210246	-0.000000	1.000000	1.000000	NaN	0.000169	5.386245E-5	0.000000	-1.284395	1.496581	0.000000	0.193136	0.000000	2.759615	0.000000	31.653020	21.745320	-Inf	-171.384426	-12.046212	-0.000000
43.333333	40.834951	12.643204	-0.000000	1.905703	-0.875964	-0.000000	1.000000	1.000000	NaN	0.000180	5.565951E-5	0.000000	-2.670551	0.830968	0.000000	0.280345	-0.000000	-2.815793	-0.000000	32.220641	22.037143	-Inf	109.188724	-50.189055	-0.000000
43.366667	30.009625	5.151300	-0.000000	1.946549	-0.057275	-0.000000	1.000000	1.000000	NaN	0.000132	2.266008E-5	0.000000	-2.629599	1.649761	0.000000	0.252730	0.000000	-0.755454	0.000000	29.545211	14.238336	-Inf	111.529057	-3.281641	-0.000000
43.400000	36.896767	4.956236	-0.000000	-0.788731	-1.361416	-0.000000	1.000000	1.000000	NaN	0.000162	2.178508E-5	0.000000	0.918410	0.345725	0.000000	0.203781	0.000000	-1.325968	0.000000	31.339766	13.903039	-Inf	-45.190967	-78.003419	-0.000000
43.433333	15.384398	9.222767	-0.000000	-0.749825	0.483379	-0.000000	1.000000	1.000000	NaN	6.756950E-5	4.050713E-5	0.000000	0.957422	2.190626	0.000000	2.643690	0.000000	-1.366490	0.000000	23.741610	19.297225	-Inf	-42.961781	27.695604	-0.000000
43.466667	2.988286	6.064155	-0.000000	-0.523233	-1.377241	-0.000000	1.000000	1.000000	NaN	1.311461E-5	2.661360E-5	0.000000	1.184118	0.330110	0.000000	0.464636	-0.000000	-3.114932	-0.000000	9.508442	15.655405	-Inf	-29.979059	-78.910070	-0.000000
43.500000	42.877524	7.169243	-0.000000	-2.521262	-0.108895	-0.000000	1.000000	1.000000	NaN	0.000188	3.143910E-5	0.000000	-0.813806	1.598561	0.000000	0.064899	0.000000	3.012687	0.000000	32.644594	17.109466	-Inf	-144.457643	-6.239224	-0.000000
43.533333	28.314210	6.486222	-0.000000	0.111277	0.300829	-0.000000	1.000000	1.000000	NaN	0.000124	2.842186E-5	0.000000	1.818838	2.008389	0.000000	0.086493	-0.000000	0.370973	-0.000000	29.040089	16.239836	-Inf	6.375724	17.236206	-0.000000
43.566667	13.645993	1.800051	-0.000000	-1.359309	-1.832748	-0.000000	1.000000	1.000000	NaN	5.974888E-5	7.881508E-6	0.000000	0.348356	-0.125083	0.000000	0.879340	-0.000000	2.818530	-0.000000	22.700103	5.105694	-Inf	-77.882680	-105.008702	-0.000000
43.600000	53.799433	5.553952	-0.000000	-2.191997	0.732488	-0.000000	1.000000	1.000000	NaN	0.000235	2.429915E-5	0.000000	-0.484228	2.440257	0.000000	0.090479	0.000000	2.990408	0.000000	34.615554	14.892042	-Inf	-125.592196	41.968454	-0.000000
43.633333	47.984538	5.395411	-0.000000	2.649070	0.153554	-0.000000	1.000000	1.000000	NaN	0.000210	2.358729E-5	0.000000	-1.926241	1.861428	0.000000	0.070763	0.000000	2.521433	0.000000	33.622026	14.640491	-Inf	151.780547	8.797995	-0.000000
43.666667	52.936411	12.563163	-0.000000	-2.081772	0.577124	-0.000000	1.000000	1.000000	NaN	0.000231	5.488040E-5	0.000000	-0.373793	2.285103	0.000000	0.305687	0.000000	2.339400	0.000000	34.475090	21.981980	-Inf	-119.276743	33.066782	-0.000000
43.700000	41.550923	20.216829	-0.000000	2.998726	-1.777335	-0.000000	1.000000	1.000000	NaN	0.000181	8.824627E-5	0.000000	-1.576375	-0.069251	0.000000	0.558781	0.000000	1.865017	0.000000	32.371613	26.114261	-Inf	171.814371	-101.833799	-0.000000
43.733333	15.513538	12.501472	-0.000000	-1.629432	-0.401016	-0.000000	1.000000	1.000000	NaN	6.766429E-5	5.452678E-5	0.000000	0.078756	1.307173	0.000000	0.526136	0.000000	2.223081	0.000000	23.814217	21.939223	-Inf	-93.359598	-22.976499	-0.000000
43.766667	51.562305	6.169981	-0.000000	0.458757	-1.568929	-0.000000	1.000000	1.000000	NaN	0.000225	2.689045E-5	0.000000	2.167050	0.139364	0.000000	0.096115	-0.000000	-2.884335	-0.000000	34.246647	15.805677	-Inf	26.284842	-89.893027	-0.000000
43.800000	15.461726	2.886318	-0.000000	2.920798	2.943190	-0.000000	1.000000	1.000000	NaN	6.733458E-5	1.256969E-5	0.000000	-1.653989	-1.631597	0.000000	0.309061	0.000000	-0.176551	0.000000	23.785160	9.206885	-Inf	167.349408	168.632364	-0.000000
43.833333	52.807853	6.062167	-0.000000	-2.813343	1.174190	-0.000000	1.000000	1.000000	NaN	0.000230	2.637997E-5	0.000000	-1.104840	2.882692	0.000000	0.068358	0.000000	-1.865580	0.000000	34.453970	15.652558	-Inf	-161.192674	67.276106	-0.000000
43.866667	10.576963	9.218132	-0.000000	0.561968	0.403952	-0.000000	1.000000	1.000000	NaN	4.599109E-5	4.008258E-5	0.000000	2.270575	2.112560	0.000000	0.033154	-0.000000	-0.783632	-0.000000	20.487219	19.292858	-Inf	32.198382	23.144751	-0.000000
43.900000	37.041090	11.910300	-0.000000	-3.060963	0.286902	-0.000000	1.000000	1.000000	NaN	0.000161	5.174902E-5	0.000000	-1.352251	1.995615	0.000000	0.083257	0.000000	-1.795309	0.000000	31.373675	21.518454	-Inf	-175.380281	16.438292	-0.000000
43.933333	30.430498	16.572016	-0.000000	2.022771	-0.197583	-0.000000	1.000000	1.000000	NaN	0.000132	7.194850E-5	0.000000	-2.551598	1.511234	0.000000	0.029693	-0.000000	-0.102850	-0.000000	29.666181	24.387507	-Inf	115.896218	-11.320644	-0.000000
